Word,Count,Files,Source Types,First Location
"rule_17_good_11",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_17_健康/conversation.json"
"rule_17_good_12",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_17_健康/conversation.json"
"rule_17_good_13",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_17_健康/conversation.json"
"rule_17_good_14",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_17_健康/conversation.json"
"rule_17_good_15",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_17_健康/conversation.json"
"rule_17_good_16",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_17_健康/conversation.json"
"rule_17_good_17",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_17_健康/conversation.json"
"rule_17_good_18",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_17_健康/conversation.json"
"rule_17_good_19",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_17_健康/conversation.json"
"rule_17_good_20",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_17_健康/conversation.json"
"rule_17_good_21",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_17_健康/conversation.json"
"rule_17_good_22",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_17_健康/conversation.json"
"rule_17_good_23",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_17_健康/conversation.json"
"rule_17_bad_05",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_17_健康/conversation.json"
"rule_17_bad_06",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_17_健康/conversation.json"
"rule_17_kp_03",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_17_健康/conversation.json"
"rule_17_kp_04",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_17_健康/conversation.json"
"rule_17_kp_05",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_17_健康/conversation.json"
"rule_17_kp_06",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_17_健康/conversation.json"
"rule_17_bjt_02",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_17_健康/conversation.json"
"rule_17_bjt_03",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_17_健康/conversation.json"
"Nezuko",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_19_アニメ/conversation.json"
"Tanjiro",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_19_アニメ/conversation.json"
"Gurenge",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_19_アニメ/conversation.json"
"Eren",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_19_アニメ/conversation.json"
"rule_19_good_08",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_19_アニメ/conversation.json"
"San",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_19_アニメ/conversation.json"
"Ashitaka",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_19_アニメ/conversation.json"
"rule_19_good_09",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_19_アニメ/conversation.json"
"rule_19_good_10",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_19_アニメ/conversation.json"
"rule_19_good_11",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_19_アニメ/conversation.json"
"Satsuki",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_19_アニメ/conversation.json"
"rule_19_good_12",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_19_アニメ/conversation.json"
"rule_19_good_13",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_19_アニメ/conversation.json"
"rule_19_good_14",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_19_アニメ/conversation.json"
"rule_19_good_15",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_19_アニメ/conversation.json"
"rule_19_good_16",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_19_アニメ/conversation.json"
"rule_19_good_17",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_19_アニメ/conversation.json"
"rule_19_good_18",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_19_アニメ/conversation.json"
"Pentagram",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_19_アニメ/conversation.json"
"rule_19_good_19",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_19_アニメ/conversation.json"
"Guinness",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_19_アニメ/conversation.json"
"Shinichi",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_19_アニメ/conversation.json"
"rule_19_good_20",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_19_アニメ/conversation.json"
"Akai",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_19_アニメ/conversation.json"
"rule_19_good_21",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_19_アニメ/conversation.json"
"rule_19_good_22",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_19_アニメ/conversation.json"
"rule_19_good_23",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_19_アニメ/conversation.json"
"Nobita",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_19_アニメ/conversation.json"
"Jaian",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_19_アニメ/conversation.json"
"Dorayaki",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_19_アニメ/conversation.json"
"rule_19_good_24",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_19_アニメ/conversation.json"
"JoJo",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_19_アニメ/conversation.json"
"Makima",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_19_アニメ/conversation.json"
"rule_19_bad_05",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_19_アニメ/conversation.json"
"rule_19_bad_06",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_19_アニメ/conversation.json"
"rule_19_kp_03",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_19_アニメ/conversation.json"
"rule_19_kp_04",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_19_アニメ/conversation.json"
"rule_19_kp_05",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_19_アニメ/conversation.json"
"rule_19_kp_06",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_19_アニメ/conversation.json"
"rule_19_bjt_02",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_19_アニメ/conversation.json"
"rule_19_bjt_03",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_19_アニメ/conversation.json"
"Chidorigafuchi",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_09_天気/conversation.json"
"rule_09_good_08",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_09_天気/conversation.json"
"rule_09_good_09",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_09_天気/conversation.json"
"rule_09_good_10",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_09_天気/conversation.json"
"rule_09_good_11",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_09_天気/conversation.json"
"rule_09_good_12",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_09_天気/conversation.json"
"rule_09_good_13",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_09_天気/conversation.json"
"rule_09_good_14",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_09_天気/conversation.json"
"rule_09_good_15",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_09_天気/conversation.json"
"Miyajidake",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_09_天気/conversation.json"
"rule_09_good_16",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_09_天気/conversation.json"
"rule_09_good_17",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_09_天気/conversation.json"
"rule_09_good_18",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_09_天気/conversation.json"
"mafuyubi",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_09_天気/conversation.json"
"rule_09_good_20",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_09_天気/conversation.json"
"rule_09_good_21",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_09_天気/conversation.json"
"rule_09_good_22",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_09_天気/conversation.json"
"rule_09_good_23",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_09_天気/conversation.json"
"rule_09_kp_03",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_09_天気/conversation.json"
"rule_09_kp_04",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_09_天気/conversation.json"
"rule_09_kp_05",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_09_天気/conversation.json"
"rule_09_kp_06",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_09_天気/conversation.json"
"rule_09_kp_07",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_09_天気/conversation.json"
"rule_09_kp_08",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_09_天気/conversation.json"
"rule_09_bjt_02",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_09_天気/conversation.json"
"rule_09_bjt_03",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_09_天気/conversation.json"
"mille",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_11_食/conversation.json"
"feuille",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_11_食/conversation.json"
"rule_11_good_06",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_11_食/conversation.json"
"rule_11_good_07",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_11_食/conversation.json"
"Ohatsu",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_11_食/conversation.json"
"Fukutaro",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_11_食/conversation.json"
"rule_11_good_08",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_11_食/conversation.json"
"rule_11_good_09",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_11_食/conversation.json"
"Marbled",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_11_食/conversation.json"
"rule_11_good_10",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_11_食/conversation.json"
"rule_11_good_11",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_11_食/conversation.json"
"rule_11_good_12",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_11_食/conversation.json"
"rule_11_good_13",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_11_食/conversation.json"
"rule_11_good_14",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_11_食/conversation.json"
"rule_11_good_15",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_11_食/conversation.json"
"nagoya",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_11_食/conversation.json"
"rule_11_good_16",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_11_食/conversation.json"
"rule_11_good_17",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_11_食/conversation.json"
"nikomi",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_11_食/conversation.json"
"dotenni",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_11_食/conversation.json"
"rule_11_good_18",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_11_食/conversation.json"
"hitsumabushi",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_11_食/conversation.json"
"rule_11_good_19",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_11_食/conversation.json"
"Atsuta",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_11_食/conversation.json"
"rule_11_good_20",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_11_食/conversation.json"
"Sekai",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_11_食/conversation.json"
"rule_11_good_21",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_11_食/conversation.json"
"rule_11_good_22",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_11_食/conversation.json"
"rule_11_good_23",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_11_食/conversation.json"
"rule_11_good_24",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_11_食/conversation.json"
"rule_11_good_25",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_11_食/conversation.json"
"Ishikari",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_11_食/conversation.json"
"rule_11_good_26",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_11_食/conversation.json"
"rule_11_good_27",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_11_食/conversation.json"
"Junren",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_11_食/conversation.json"
"Keyaki",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_11_食/conversation.json"
"rule_11_good_28",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_11_食/conversation.json"
"rule_11_good_29",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_11_食/conversation.json"
"zangi",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_11_食/conversation.json"
"rule_11_good_30",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_11_食/conversation.json"
"rule_11_good_31",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_11_食/conversation.json"
"King",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_11_食/conversation.json"
"rule_11_kp_03",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_11_食/conversation.json"
"rule_11_kp_04",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_11_食/conversation.json"
"rule_11_kp_05",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_11_食/conversation.json"
"rule_11_kp_06",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_11_食/conversation.json"
"rule_11_bjt_02",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_11_食/conversation.json"
"rule_11_bjt_03",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_11_食/conversation.json"
"Kamotsuru",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_12_酒/conversation.json"
"rule_12_good_12",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_12_酒/conversation.json"
"rule_12_good_13",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_12_酒/conversation.json"
"Hyakunen",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_12_酒/conversation.json"
"Kodoku",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_12_酒/conversation.json"
"rule_12_good_14",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_12_酒/conversation.json"
"rule_12_good_15",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_12_酒/conversation.json"
"rule_12_good_16",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_12_酒/conversation.json"
"rule_12_good_17",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_12_酒/conversation.json"
"rule_12_good_18",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_12_酒/conversation.json"
"rule_12_good_19",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_12_酒/conversation.json"
"Kadoya",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_12_酒/conversation.json"
"rule_12_good_20",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_12_酒/conversation.json"
"rule_12_good_21",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_12_酒/conversation.json"
"Kirin",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_12_酒/conversation.json"
"Swan",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_12_酒/conversation.json"
"Lake",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_12_酒/conversation.json"
"rule_12_good_22",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_12_酒/conversation.json"
"rule_12_good_23",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_12_酒/conversation.json"
"rule_12_good_24",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_12_酒/conversation.json"
"rule_12_good_25",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_12_酒/conversation.json"
"rule_12_good_26",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_12_酒/conversation.json"
"rule_12_good_27",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_12_酒/conversation.json"
"rule_12_good_28",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_12_酒/conversation.json"
"rule_12_good_29",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_12_酒/conversation.json"
"karakara",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_12_酒/conversation.json"
"rule_12_good_30",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_12_酒/conversation.json"
"rule_12_good_31",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_12_酒/conversation.json"
"Kikunotsuyu",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_12_酒/conversation.json"
"Hae",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_12_酒/conversation.json"
"rule_12_good_32",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_12_酒/conversation.json"
"rule_12_kp_03",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_12_酒/conversation.json"
"rule_12_kp_04",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_12_酒/conversation.json"
"rule_12_kp_05",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_12_酒/conversation.json"
"rule_12_kp_06",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_12_酒/conversation.json"
"rule_12_bjt_02",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_12_酒/conversation.json"
"rule_12_bjt_03",1,1,"json","08_smalltalk/nội_dung/phần_II/rule_12_酒/conversation.json"
"rei",1,1,"json","08_smalltalk/nội_dung/phần_V/rule_42_居酒屋オーダー/conversation.json"
"shu",1,1,"json","08_smalltalk/nội_dung/phần_V/rule_42_居酒屋オーダー/conversation.json"
"saikyo",1,1,"json","08_smalltalk/nội_dung/phần_V/rule_42_居酒屋オーダー/conversation.json"
"drilling",1,1,"json","08_smalltalk/nội_dung/phần_V/rule_47_GOLD話題/conversation.json"
"Asaminami",1,1,"json","08_smalltalk/nội_dung/phần_V/rule_47_GOLD話題/conversation.json"
"Shimin",1,1,"json","08_smalltalk/nội_dung/phần_V/rule_47_GOLD話題/conversation.json"
"mizutaki",1,1,"json","08_smalltalk/nội_dung/phần_V/rule_47_GOLD話題/conversation.json"
"slump",1,1,"json","08_smalltalk/nội_dung/phần_V/rule_50_関係維持/conversation.json"
"Seesaw",1,1,"json","08_smalltalk/nội_dung/phần_V/rule_45_カラオケ/conversation.json"
"Eee",1,1,"json","08_smalltalk/nội_dung/phần_V/rule_45_カラオケ/conversation.json"
"Bertram",1,1,"json","08_smalltalk/nội_dung/phần_V/rule_44_二次会/conversation.json"
"chome",1,1,"json","08_smalltalk/nội_dung/phần_V/rule_44_二次会/conversation.json"
"Hibiki",1,1,"json","08_smalltalk/nội_dung/phần_V/rule_44_二次会/conversation.json"
"Olive",1,1,"json","08_smalltalk/nội_dung/phần_V/rule_44_二次会/conversation.json"
"tabelog",1,1,"json","08_smalltalk/nội_dung/phần_V/rule_49_雑談ネタ収集/conversation.json"
"Trends",1,1,"json","08_smalltalk/nội_dung/phần_V/rule_49_雑談ネタ収集/conversation.json"
"taiga",1,1,"json","08_smalltalk/nội_dung/phần_V/rule_49_雑談ネタ収集/conversation.json"
"Damrey",1,1,"json","08_smalltalk/nội_dung/phần_IV/rule_37_気候/conversation.json"
"Tomita",1,1,"json","08_smalltalk/nội_dung/phần_IV/rule_40_和食/conversation.json"
"Omakase",1,1,"json","08_smalltalk/nội_dung/phần_IV/rule_40_和食/conversation.json"
"bincho",1,1,"json","08_smalltalk/nội_dung/phần_IV/rule_40_和食/conversation.json"
"hotate",1,1,"json","08_smalltalk/nội_dung/phần_IV/rule_40_和食/conversation.json"
